symbol	entrez	ensembl	uniprot
SNAPC3	6619	ENSG00000164975	
KLF3	51274	ENSG00000109787	P57682
KREMEN1	83999	ENSG00000183762	
ATP7B	540	ENSG00000123191	P35670
CDK5RAP2	55755	ENSG00000136861	
STMN1	3925	ENSG00000117632	
SPATA18	132671	ENSG00000163071	
RBPJ	3516	ENSG00000168214	
PTCH2	8643	ENSG00000117425	Q9Y6C5
SULT1A3	6818	ENSG00000261052	P0DMM9
SULT1A3	6818	ENSG00000261052	
MS4A18	728588	ENSG00000214782	Q3C1V0
MS4A18	728588	ENSG00000214782	
DNAJC16	23341	ENSG00000116138	
TIMM21	29090	ENSG00000075336	Q9BVV7
TIMM21	29090	ENSG00000075336	
KLC2	64837	ENSG00000174996	Q9H0B6
IGSF3	3321	ENSG00000143061	O75054
SLX1A	548593	ENSG00000132207	Q9BQ83
IGSF3	3321	ENSG00000143061	
TCP11L2	255394	ENSG00000166046	Q8N4U5
RTN1	6252	ENSG00000139970	
TOM1L2	146691	ENSG00000175662	
RTN1	6252	ENSG00000139970	Q16799
DNAJC16	23341	ENSG00000116138	Q9Y2G8
ATP7B	540	ENSG00000123191	
SLX1A	548593	ENSG00000132207	
OR2C1	4993	ENSG00000168158	O95371
GOLGA8S	653061	ENSG00000261739	H3BPF8
CSN3	1448	ENSG00000171209	P07498
CKAP4	10970	ENSG00000136026	Q07065
CKAP4	10970	ENSG00000136026	
CLEC2D	29121	ENSG00000069493	Q9UHP7
ZNF3	7551	ENSG00000166526	P17036
GPR155	151556	ENSG00000163328	Q7Z3F1
PAPSS1	9061	ENSG00000138801	O43252
AGMAT	79814	ENSG00000116771	Q9BSE5
ANKLE2	23141	ENSG00000176915	Q86XL3
CXorf21	80231	ENSG00000120280	Q9HAI6
WFDC8	90199	ENSG00000158901	Q8IUA0
MPDU1	9526	ENSG00000129255	
TP53INP2	58476	ENSG00000078804	Q8IXH6
GPR155	151556	ENSG00000163328	
ZNF3	7551	ENSG00000166526	
TP53INP2	58476	ENSG00000078804	
CYP2D6	1565	ENSG00000100197	
CYP2D6	107987478	ENSG00000100197	
CYP2D6	107987479	ENSG00000100197	
DHX37	57647	ENSG00000150990	Q8IY37
ZNF22	7570	ENSG00000165512	P17026
DHX37	57647	ENSG00000150990	
TUNAR		ENSG00000250366	
ISG20L2	81875	ENSG00000143319	Q9H9L3
SYTL1	84958	ENSG00000142765	
ANKLE2	23141	ENSG00000176915	
RBPJ	3516	ENSG00000168214	Q06330
WNK1	65125	ENSG00000060237	
SYTL1	84958	ENSG00000142765	Q8IYJ3
NCOA6	23054	ENSG00000198646	
HDAC6	10013	ENSG00000094631	Q9UBN7
DSC2	1824	ENSG00000134755	Q02487
COX5B	1329	ENSG00000135940	P10606
SLC2A11	66035	ENSG00000275744	Q9BYW1
KRT73	319101	ENSG00000186049	Q86Y46
CMA1	1215	ENSG00000092009	P23946
DSC2	1824	ENSG00000134755	
KRT73	319101	ENSG00000186049	
CYP2D6	1565	ENSG00000100197	P10635
CYP2D6	107987478	ENSG00000100197	P10635
CYP2D6	107987479	ENSG00000100197	P10635
WNK1	65125	ENSG00000060237	Q9H4A3
PSIP1	11168	ENSG00000164985	O75475
UROS	7390	ENSG00000188690	P10746
PGAM5	192111	ENSG00000247077	Q96HS1
CTSG	1511	ENSG00000100448	P08311
MDC1	9656	ENSG00000137337	Q14676
CDK16	5127	ENSG00000102225	Q00536
IFT27	11020	ENSG00000100360	Q9BW83
PSIP1	11168	ENSG00000164985	
MS4A15	219995	ENSG00000166961	
CDK16	5127	ENSG00000102225	
MDC1	9656	ENSG00000137337	
STIL	6491	ENSG00000123473	Q15468
PGAM5	192111	ENSG00000247077	
LMLN	89782	ENSG00000185621	Q96KR4
SPECC1	92521	ENSG00000128487	Q5M775
SPECC1	92521	ENSG00000128487	
IFT27	11020	ENSG00000100360	
LMLN	89782	ENSG00000185621	
SLC2A11	66035	ENSG00000275744	
STIL	6491	ENSG00000123473	
RRNAD1	51093	ENSG00000143303	Q96FB5
MS4A15	219995	ENSG00000166961	Q8N5U1
CLDN18	51208	ENSG00000066405	P56856
DOLPP1	57171	ENSG00000167130	Q86YN1
NOXRED1	122945	ENSG00000165555	Q6NXP6
DOLPP1	57171	ENSG00000167130	
RASGRP1	10125	ENSG00000172575	O95267
C14orf132	56967	ENSG00000227051	Q9NPU4
RASGRP1	10125	ENSG00000172575	
CASTOR2	729438	ENSG00000274070	A6NHX0
ZNF66	7617	ENSG00000275050	
NOXRED1	122945	ENSG00000165555	
C14orf132	56967	ENSG00000227051	
OR52R1	119695	ENSG00000279270	Q8NGF1
RXFP1	59350	ENSG00000171509	
RRNAD1	51093	ENSG00000143303	
KRT72	140807	ENSG00000170486	Q14CN4
OR51S1	119692	ENSG00000176922	Q8NGJ8
CLDN18	51208	ENSG00000066405	
RAB6A	5870	ENSG00000175582	P20340
KRT72	140807	ENSG00000170486	
NCBP2AS2	152217	ENSG00000270170	Q69YL0
PXMP2	5827	ENSG00000176894	Q9NR77
PHACTR1	221692	ENSG00000112137	Q9C0D0
PXMP2	5827	ENSG00000176894	
DOCK5	80005	ENSG00000147459	
ZNF85	7639	ENSG00000278091	
FOXO6	100132074	ENSG00000204060	A8MYZ6
MS4A10	341116	ENSG00000172689	Q96PG2
PHACTR1	221692	ENSG00000112137	
MMP26	56547	ENSG00000167346	Q9NRE1
DOCK5	80005	ENSG00000147459	Q9H7D0
OR51G2	81282	ENSG00000176893	Q8NGK0
EDN2	1907	ENSG00000127129	P20800
NCOA6	23054	ENSG00000198646	Q14686
BDKRB2	624	ENSG00000168398	P30411
OR51F1	256892	ENSG00000280021	
OR51F1	256892	ENSG00000280021	A6NGY5
OR51A4	401666	ENSG00000205497	Q8NGJ6
DSC1	1823	ENSG00000134765	Q08554
RAB6A	5870	ENSG00000175582	
OR51T1	401665	ENSG00000176900	Q8NGJ9
OR51T1	401665	ENSG00000176900	
PTGFRN	5738	ENSG00000134247	Q9P2B2
RXFP1	59350	ENSG00000171509	Q9HBX9
ARMCX4	100131755	ENSG00000196440	Q5H9R4
BDKRB1	623	ENSG00000100739	P46663
OR51A2	401667	ENSG00000205496	Q8NGJ7
BDKRB1	623	ENSG00000100739	
UGP2	7360	ENSG00000169764	Q16851
OR51A7	119687	ENSG00000176895	Q8NH64
AL355102.2		ENSG00000258691	
OR51G1	79324	ENSG00000278870	Q8NGK1
ARMCX4	100131755	ENSG00000196440	
ACTR1B	10120	ENSG00000115073	P42025
OR51F2	119694	ENSG00000176925	
OR51F2	119694	ENSG00000176925	Q8NH61
TRIL	9865	ENSG00000255690	Q7L0X0
ZNF85	7639	ENSG00000278091	Q03923
MRPS18B	28973	ENSG00000227420	Q9Y676
DEFB131A	644414	ENSG00000186146	P59861
PTGDR2	11251	ENSG00000183134	Q9Y5Y4
MRPS18B	28973	ENSG00000227420	
PIGU	128869	ENSG00000101464	Q9H490
PIGU	128869	ENSG00000101464	
MEIOB	254528	ENSG00000162039	
CCDC86	79080	ENSG00000110104	Q9H6F5
MTRNR2L7	100288485	ENSG00000256892	P0CJ74
DNAJC5G	285126	ENSG00000163793	Q8N7S2
FRRS1	391059	ENSG00000156869	Q6ZNA5
DNAJC5G	285126	ENSG00000163793	
CCDC86	79080	ENSG00000110104	
MPDU1	9526	ENSG00000129255	O75352
RHOT1	55288	ENSG00000126858	Q8IXI2
UGP2	7360	ENSG00000169764	
TET3	200424	ENSG00000187605	O43151
MEIOB	254528	ENSG00000162039	Q8N635
TET3	200424	ENSG00000187605	
UGDH	7358	ENSG00000109814	O60701
RCC1L	81554	ENSG00000274523	Q96I51
MYF5	4617	ENSG00000111049	P13349
CLECL1	160365	ENSG00000184293	
CYP2U1	113612	ENSG00000155016	Q7Z449
FAHD1	81889	ENSG00000180185	Q6P587
RCC1L	81554	ENSG00000274523	
CYP2U1	113612	ENSG00000155016	
CLECL1	160365	ENSG00000184293	Q8IZS7
UGDH	7358	ENSG00000109814	
IQSEC2	23096	ENSG00000124313	
PHB2	11331	ENSG00000215021	
CABS1	85438	ENSG00000145309	Q96KC9
TSGA10IP	254187	ENSG00000175513	Q3SY00
ZFAND2A	90637	ENSG00000178381	
PAX8	7849	ENSG00000125618	Q06710
ZW10	9183	ENSG00000086827	O43264
CLIC3	9022	ENSG00000169583	O95833
TSGA10IP	254187	ENSG00000175513	
PIMREG	54478	ENSG00000129195	Q9BSJ6
GPR143	4935	ENSG00000101850	P51810
CWC22	57703	ENSG00000163510	Q9HCG8
LCN2	3934	ENSG00000148346	P80188
CWC22	57703	ENSG00000163510	
SMR3A	26952	ENSG00000109208	Q99954
PPP1R10	5514	ENSG00000230995	Q96QC0
ZW10	9183	ENSG00000086827	
GPR143	4935	ENSG00000101850	
ZFAND2A	90637	ENSG00000178381	Q8N6M9
PIMREG	54478	ENSG00000129195	
SLC30A3	7781	ENSG00000115194	Q99726
GPR20	2843	ENSG00000204882	Q99678
SGMS2	166929	ENSG00000164023	Q8NHU3
SLC30A3	7781	ENSG00000115194	
SMIM14	201895	ENSG00000163683	Q96QK8
ZNF248	57209	ENSG00000198105	
SGMS2	166929	ENSG00000164023	
SMIM14	201895	ENSG00000163683	
SALL1	6299	ENSG00000103449	Q9NSC2
EYA3	2140	ENSG00000158161	Q99504
DPH5	51611	ENSG00000117543	Q9H2P9
SALL1	6299	ENSG00000103449	
EYA3	2140	ENSG00000158161	
ZNF248	57209	ENSG00000198105	Q8NDW4
CDC42EP5	148170	ENSG00000273633	Q6NZY7
CDC42EP5	148170	ENSG00000273633	
ABCA13	154664	ENSG00000179869	Q86UQ4
EGFLAM	133584	ENSG00000164318	Q63HQ2
PTP4A3	11156	ENSG00000184489	O75365
LCN2	3934	ENSG00000148346	
PTP4A3	11156	ENSG00000184489	
IQSEC2	23096	ENSG00000124313	Q5JU85
ALOX12B	242	ENSG00000179477	O75342
PAX8	7849	ENSG00000125618	
ALOX12B	242	ENSG00000179477	
PHB2	11331	ENSG00000215021	Q99623
MOG	4340	ENSG00000204655	Q16653
EGFLAM	133584	ENSG00000164318	
UHRF1BP1L	23074	ENSG00000111647	
DPH5	51611	ENSG00000117543	
MOG	4340	ENSG00000204655	
GZMB	3002	ENSG00000100453	
TLR10	81793	ENSG00000174123	Q9BXR5
RHOT1	55288	ENSG00000126858	
GLRX3	10539	ENSG00000108010	O76003
TBL1X	6907	ENSG00000101849	
CYB5A	1528	ENSG00000166347	P00167
TLR10	81793	ENSG00000174123	
PRRC2A	7916	ENSG00000225164	P48634
LRRC43	254050	ENSG00000158113	
CYB5A	1528	ENSG00000166347	
GZMB	3002	ENSG00000100453	P10144
IL1RAPL1	11141	ENSG00000169306	Q9NZN1
IL1RAPL1	11141	ENSG00000169306	
EIF2B3	8891	ENSG00000070785	
YES1	7525	ENSG00000176105	
RNF169	254225	ENSG00000166439	Q8NCN4
FOXB1	27023	ENSG00000171956	Q99853
RNF169	254225	ENSG00000166439	
LRRC43	254050	ENSG00000158113	Q8N309
YES1	7525	ENSG00000176105	P07947
PTPN21	11099	ENSG00000070778	Q16825
PTPN21	11099	ENSG00000070778	
SMR3B	10879	ENSG00000171201	P02814
TNF	7124	ENSG00000228978	
KCNC4	3749	ENSG00000116396	Q03721
IL31	386653	ENSG00000204671	Q6EBC2
PIGZ	80235	ENSG00000119227	Q86VD9
CLDN25	644672	ENSG00000228607	C9JDP6
KCNC4	3749	ENSG00000116396	
TBC1D7	51256	ENSG00000145979	Q9P0N9
TBC1D7	107080638	ENSG00000145979	Q9P0N9
PIGZ	80235	ENSG00000119227	
NPPA	4878	ENSG00000175206	P01160
DHRS3	9249	ENSG00000162496	O75911
BRI3BP	140707	ENSG00000184992	Q8WY22
NPPA	4878	ENSG00000175206	
ZEB2	9839	ENSG00000169554	
PITPNM3	83394	ENSG00000091622	Q9BZ71
BRI3BP	140707	ENSG00000184992	
WFDC9	259240	ENSG00000180205	Q8NEX5
LTB	4050	ENSG00000231314	Q06643
DHRS3	9249	ENSG00000162496	
GZMH	2999	ENSG00000100450	P20718
WFDC10A	140832	ENSG00000180305	Q9H1F0
VCY	9084	ENSG00000129864	O14598
TLR6	10333	ENSG00000174130	Q9Y2C9
GZMH	2999	ENSG00000100450	
TLR6	10333	ENSG00000174130	
EIF2B3	8891	ENSG00000070785	Q9NR50
CARTPT	9607	ENSG00000164326	Q16568
PITPNM3	83394	ENSG00000091622	
C18orf63	644041	ENSG00000206043	Q68DL7
CCK	885	ENSG00000187094	P06307
CD68	968	ENSG00000129226	P34810
CPVL	54504	ENSG00000106066	Q9H3G5
OPRPN	58503	ENSG00000171199	Q99935
PPT1	5538	ENSG00000131238	P50897
PPT1	5538	ENSG00000131238	
CD68	968	ENSG00000129226	
CPVL	54504	ENSG00000106066	
WDR75	84128	ENSG00000115368	Q8IWA0
TUBB	203068	ENSG00000196230	P07437
TLR1	7096	ENSG00000174125	Q15399
TBL1X	6907	ENSG00000101849	O60907
NAA60	79903	ENSG00000122390	
TLR1	7096	ENSG00000174125	
SYN3	8224	ENSG00000185666	O14994
SENP3-EIF4A1		ENSG00000277957	
TBC1D7	51256	ENSG00000145979	
TBC1D7	107080638	ENSG00000145979	
TUBB	203068	ENSG00000196230	
ZP1	22917	ENSG00000149506	P60852
PTPN11	5781	ENSG00000179295	Q06124
ZP1	22917	ENSG00000149506	
MAP3K6	9064	ENSG00000142733	
SYN3	8224	ENSG00000185666	
POC5	134359	ENSG00000152359	Q8NA72
POC5	134359	ENSG00000152359	
WDR75	84128	ENSG00000115368	
AC004593.2	1124	ENSG00000285162	
HAGH	3029	ENSG00000063854	
PTPN11	5781	ENSG00000179295	
TIMP3	7078	ENSG00000100234	P35625
EPS8	2059	ENSG00000151491	Q12929
HAGH	3029	ENSG00000063854	Q16775
EPS8	2059	ENSG00000151491	
VCL	7414	ENSG00000035403	
UHRF1BP1L	23074	ENSG00000111647	A0JNW5
DZIP1L	199221	ENSG00000158163	Q8IYY4
DZIP1L	199221	ENSG00000158163	
NAA60	79903	ENSG00000122390	Q9H7X0
FAM78A	286336	ENSG00000126882	
CHN2	1124	ENSG00000106069	
MUSK	4593	ENSG00000030304	O15146
CHRNA1	1134	ENSG00000138435	
MUSK	4593	ENSG00000030304	
PRSS16	10279	ENSG00000112812	
FAM78A	286336	ENSG00000126882	Q5JUQ0
SENP3	26168	ENSG00000161956	Q9H4L4
PHPT1	29085	ENSG00000054148	Q9NRX4
SENP3	26168	ENSG00000161956	
MAP1LC3B2	643246	ENSG00000258102	A6NCE7
DNTT	1791	ENSG00000107447	P04053
CLCN6	1185	ENSG00000011021	P51797
KIFC2	90990	ENSG00000167702	
AJM1	389813	ENSG00000232434	C9J069
CEP72	55722	ENSG00000112877	Q9P209
CLCN6	1185	ENSG00000011021	
SMC1A	8243	ENSG00000072501	Q14683
SMC1A	8243	ENSG00000072501	
ANKDD1B	728780	ENSG00000189045	
PRSS16	10279	ENSG00000112812	Q9NQE7
XRRA1	143570	ENSG00000166435	
TPPP	11076	ENSG00000171368	O94811
SERINC5	256987	ENSG00000164300	Q86VE9
SERINC5	256987	ENSG00000164300	
MAP3K6	9064	ENSG00000142733	O95382
ANKDD1B	728780	ENSG00000189045	A6NHY2
ZNF174	7727	ENSG00000103343	Q15697
ABCA13	154664	ENSG00000179869	
HINT2	84681	ENSG00000137133	Q9BX68
CHRNA1	1134	ENSG00000138435	P02708
RIBC1	158787	ENSG00000158423	
RIBC1	158787	ENSG00000158423	Q8N443
GPM6B	2824	ENSG00000046653	Q13491
PRKACB	5567	ENSG00000142875	P22694
STK38	11329	ENSG00000112079	Q15208
MAMDC4	158056	ENSG00000177943	Q6UXC1
GPM6B	2824	ENSG00000046653	
ZNF174	7727	ENSG00000103343	
PLK4	10733	ENSG00000142731	O00444
MAMDC4	158056	ENSG00000177943	
PRKACB	5567	ENSG00000142875	
PLK4	10733	ENSG00000142731	
VCL	7414	ENSG00000035403	P18206
FAM221B	392307	ENSG00000204930	A6H8Z2
ATP6V1E1	529	ENSG00000131100	P36543
KIFC2	90990	ENSG00000167702	Q96AC6
SPATA7	55812	ENSG00000042317	
FAM221B	392307	ENSG00000204930	
ATP6V1E1	529	ENSG00000131100	
VCY1B	353513	ENSG00000129862	O14598
ZSCAN32	54925	ENSG00000140987	Q9NX65
FOXH1	8928	ENSG00000160973	O75593
UBL7	84993	ENSG00000138629	
KLF14	136259	ENSG00000266265	Q8TD94
SPATA7	55812	ENSG00000042317	Q9P0W8
SCHIP1	29970	ENSG00000151967	P0DPB3
RBM15	64783	ENSG00000162775	Q96T37
XRRA1	143570	ENSG00000166435	Q6P2D8
SCHIP1	29970	ENSG00000151967	
SHBG	6462	ENSG00000129214	
AP3M1	26985	ENSG00000185009	Q9Y2T2
DNMBP	23268	ENSG00000107554	
INO80B-WBP1		ENSG00000274049	
RBM15	64783	ENSG00000162775	
UQCC1	55245	ENSG00000101019	
CHN2	1124	ENSG00000106069	P52757
DNMBP	23268	ENSG00000107554	Q6XZF7
PACSIN1	29993	ENSG00000124507	Q9BY11
ZSCAN32	54925	ENSG00000140987	
PACSIN1	29993	ENSG00000124507	
WFDC11	259239	ENSG00000180083	Q8NEX6
TMEM8B	51754	ENSG00000137103	A6NDV4
RPL6	6128	ENSG00000089009	Q02878
TMTC1	83857	ENSG00000133687	Q8IUR5
IQCJ	654502	ENSG00000214216	Q1A5X6
TMTC1	83857	ENSG00000133687	
RPL6	6128	ENSG00000089009	
ARMCX1	51309	ENSG00000126947	Q9P291
INO80B	83444	ENSG00000115274	Q9C086
INO80B	83444	ENSG00000115274	
ZNF639	51193	ENSG00000121864	Q9UID6
ZNF639	51193	ENSG00000121864	
TMEM8B	51754	ENSG00000137103	
DIABLO	56616	ENSG00000184047	Q9NR28
IQCJ-SCHIP1	29970	ENSG00000283154	
IQCJ-SCHIP1	100505385	ENSG00000283154	
MAGEB2	4113	ENSG00000099399	O15479
MAGEB3	4114	ENSG00000198798	O15480
AL133410.3		ENSG00000285645	
MAGEB4	4115	ENSG00000120289	O15481
KRT2	3849	ENSG00000172867	P35908
DIPK1C	125704	ENSG00000187773	Q0P6D2
PKP4	8502	ENSG00000144283	
MAGEB1	4112	ENSG00000214107	P43366
SPDEF	25803	ENSG00000124664	O95238
AC119676.1		ENSG00000284895	
MME	4311	ENSG00000196549	P08473
LRRC9	341883	ENSG00000131951	Q6ZRR7
WIPF1	7456	ENSG00000115935	O43516
LRRC9	341883	ENSG00000131951	
HIVEP3	59269	ENSG00000127124	Q5T1R4
MME	4311	ENSG00000196549	
MTHFR	4524	ENSG00000177000	P42898
ARHGEF10L	55160	ENSG00000074964	Q9HCE6
CD2	914	ENSG00000116824	P06729
WBP1	23559	ENSG00000239779	Q96G27
ARMCX6	54470	ENSG00000198960	Q7L4S7
CD2	914	ENSG00000116824	
WIPF1	7456	ENSG00000115935	
WBP1	23559	ENSG00000239779	
NR0B1	190	ENSG00000169297	P51843
ARHGEF10L	55160	ENSG00000074964	
WFDC10B	280664	ENSG00000182931	Q8IUB3
KRT1	3848	ENSG00000167768	P04264
NR0B1	190	ENSG00000169297	
WFDC13	164237	ENSG00000168634	Q8IUB5
CACNA1C	775	ENSG00000151067	Q13936
MTHFR	4524	ENSG00000177000	
MCCC1	56922	ENSG00000078070	Q96RQ3
TMPPE	643853	ENSG00000188167	Q6ZT21
MCCC1	56922	ENSG00000078070	
CD101	9398	ENSG00000134256	Q93033
RECQL4	9401	ENSG00000160957	
IQCJ-SCHIP1	29970	ENSG00000283154	B3KU38
IQCJ-SCHIP1	100505385	ENSG00000283154	B3KU38
LYZL4	131375	ENSG00000157093	Q96KX0
PKP4	8502	ENSG00000144283	Q99569
POLR3E	55718	ENSG00000058600	Q9NVU0
POLR3E	55718	ENSG00000058600	
TSPAN19	144448	ENSG00000231738	
PITRM1	10531	ENSG00000107959	Q5JRX3
PITRM1	10531	ENSG00000107959	
SPINT4	391253	ENSG00000149651	Q6UDR6
MKLN1	4289	ENSG00000128585	
RECQL4	9401	ENSG00000160957	O94761
PLPP7	84814	ENSG00000160539	
ETV3	2117	ENSG00000117036	P41162
NDRG4	65009	ENSG00000103034	
PLPP7	84814	ENSG00000160539	Q8NBV4
C1orf167	284498	ENSG00000215910	
TSPAN19	144448	ENSG00000231738	P0C672
PFKP	5214	ENSG00000067057	
MKLN1	4289	ENSG00000128585	Q9UL63
CAP1	10487	ENSG00000131236	Q01518
C1orf167	284498	ENSG00000215910	Q5SNV9
SEZ6L	23544	ENSG00000100095	Q9BYH1
SHBG	6462	ENSG00000129214	P04278
DQX1	165545	ENSG00000144045	
C12orf49	79794	ENSG00000111412	Q9H741
DIABLO	56616	ENSG00000184047	
C12orf49	79794	ENSG00000111412	
LUZP2	338645	ENSG00000187398	Q86TE4
CLUAP1	23059	ENSG00000103351	Q96AJ1
LUZP2	338645	ENSG00000187398	
MPC1L	347411	ENSG00000238205	P0DKB6
CLUAP1	23059	ENSG00000103351	
MSH2	4436	ENSG00000095002	P43246
DQX1	165545	ENSG00000144045	Q8TE96
MSH2	4436	ENSG00000095002	
CAP1	10487	ENSG00000131236	
TCERG1L	256536	ENSG00000176769	Q5VWI1
ST8SIA5	29906	ENSG00000101638	O15466
PTAFR	5724	ENSG00000169403	P25105
ZDHHC11B	653082	ENSG00000206077	P0C7U3
ZDHHC11B	653082	ENSG00000206077	
ATPAF2	91647	ENSG00000171953	
BHLHA9	727857	ENSG00000205899	Q7RTU4
AC025283.2		ENSG00000285329	
ST8SIA5	29906	ENSG00000101638	
NAF1	92345	ENSG00000145414	
MTRNR2L4	100463285	ENSG00000232196	P0CJ71
GOLGA8G	283768	ENSG00000273651	
H3-5	440093	ENSG00000188375	Q6NXT2
MYH2	4620	ENSG00000125414	Q9UKX2
A4GNT	51146	ENSG00000118017	Q9UNA3
C16orf90	646174	ENSG00000215131	A8MZG2
C16orf90	646174	ENSG00000215131	
CXorf38	159013	ENSG00000185753	Q8TB03
NAF1	92345	ENSG00000145414	Q96HR8
TRARG1	286753	ENSG00000184811	Q8IXB3
EIF4A1	1973	ENSG00000161960	
SEZ6L	23544	ENSG00000100095	
UQCC1	55245	ENSG00000101019	Q9NVA1
ATPAF2	91647	ENSG00000171953	Q8N5M1
ZNF597	146434	ENSG00000167981	Q96LX8
DBR1	51163	ENSG00000138231	Q9UK59
AC048338.2		ENSG00000284934	
AC048338.2		ENSG00000284934	Q9NR28
DBR1	51163	ENSG00000138231	
AC048338.1		ENSG00000256861	
LPAR1	1902	ENSG00000198121	Q92633
BLVRA	644	ENSG00000106605	P53004
MAPK10	5602	ENSG00000109339	
LPAR1	1902	ENSG00000198121	
BLVRA	644	ENSG00000106605	
ARID4A	5926	ENSG00000032219	P29374
ARID4A	5926	ENSG00000032219	
CAMKV	79012	ENSG00000164076	Q8NCB2
RNFT2	84900	ENSG00000135119	Q96EX2
OPCML	4978	ENSG00000183715	Q14982
ZFP90	146198	ENSG00000184939	
RNFT2	84900	ENSG00000135119	
ASL	435	ENSG00000126522	P04424
ASL	435	ENSG00000126522	
WFDC3	140686	ENSG00000124116	
DCP1B	196513	ENSG00000151065	Q8IZD4
MYH2	4620	ENSG00000125414	
MUC7	4589	ENSG00000171195	
GLB1	2720	ENSG00000170266	P16278
DRC3	83450	ENSG00000171962	
WFDC3	140686	ENSG00000124116	Q8IUB2
DCP1B	196513	ENSG00000151065	
PFKP	5214	ENSG00000067057	Q01813
MSLN	10232	ENSG00000102854	Q13421
CAMKV	79012	ENSG00000164076	
MUC7	4589	ENSG00000171195	Q8TAX7
GLB1	2720	ENSG00000170266	
PRRC2B	84726	ENSG00000130723	
CPNE4	131034	ENSG00000196353	Q96A23
MSLN	10232	ENSG00000102854	
WFS1	7466	ENSG00000109501	O76024
WFS1	7466	ENSG00000109501	
RHNO1	83695	ENSG00000171792	
RHNO1	83695	ENSG00000171792	Q9BSD3
VPS33A	65082	ENSG00000139719	Q96AX1
NLRC3	197358	ENSG00000167984	Q7RTR2
NLRC3	197358	ENSG00000167984	
VPS33A	65082	ENSG00000139719	
CPNE4	131034	ENSG00000196353	
CRCP	27297	ENSG00000241258	
TEX52	101929469	ENSG00000283297	A6NCN8
BMP1	649	ENSG00000168487	P13497
HRH1	3269	ENSG00000196639	P35367
UBL7	84993	ENSG00000138629	Q96S82
DNAJC8	22826	ENSG00000126698	
HRH1	3269	ENSG00000196639	
RAB34	83871	ENSG00000109113	
ZEB2	9839	ENSG00000169554	O60315
PPIAL4F	728945	ENSG00000275974	
KRT77	374454	ENSG00000189182	Q7Z794
HHLA2	11148	ENSG00000114455	
B3GNT4	79369	ENSG00000176383	Q9C0J1
DNAJC8	22826	ENSG00000126698	O75937
KRT77	374454	ENSG00000189182	
B3GNT4	79369	ENSG00000176383	
FCN3	8547	ENSG00000142748	O75636
ATG2B	55102	ENSG00000066739	Q96BY7
ZFP90	146198	ENSG00000184939	Q8TF47
CRCP	27297	ENSG00000241258	O75575
RIC8B	55188	ENSG00000111785	
ITFG2	55846	ENSG00000111203	Q969R8
NUTM2E	283008	ENSG00000228570	
CD69	969	ENSG00000110848	Q07108
CD69	969	ENSG00000110848	
NUTM2E	283008	ENSG00000228570	B1AL46
DRC3	83450	ENSG00000171962	Q9H069
ECM2	1842	ENSG00000106823	O94769
FASTK	10922	ENSG00000164896	Q14296
RIC8B	55188	ENSG00000111785	Q9NVN3
SRSF3	6428	ENSG00000112081	
ECM2	1842	ENSG00000106823	
ITFG2	55846	ENSG00000111203	
NACA	4666	ENSG00000196531	E9PAV3
OR13A1	79290	ENSG00000256574	Q8NGR1
NACA	4666	ENSG00000196531	
MYH1	4619	ENSG00000109061	P12882
NACA	4666	ENSG00000196531	Q13765
AC068533.4		ENSG00000249319	
APP	351	ENSG00000142192	P05067
SRSF3	6428	ENSG00000112081	P84103
FASTK	10922	ENSG00000164896	
SPZ1	84654	ENSG00000164299	
PRRC2B	84726	ENSG00000130723	Q5JSZ5
ASPN	54829	ENSG00000106819	Q9BXN1
PVALB	5816	ENSG00000100362	P20472
SPZ1	84654	ENSG00000164299	Q9BXG8
ASPN	54829	ENSG00000106819	
TTLL7	79739	ENSG00000137941	Q6ZT98
DDI2	84301	ENSG00000197312	Q5TDH0
TMEM178A	130733	ENSG00000152154	Q8NBL3
APP	351	ENSG00000142192	
DDI2	84301	ENSG00000197312	
ABCC4	10257	ENSG00000125257	O15439
PVALB	5816	ENSG00000100362	
NPY1R	4886	ENSG00000164128	P25929
RSC1A1	6248	ENSG00000215695	Q92681
ILRUN	64771	ENSG00000196821	Q9H6K1
NPY1R	4886	ENSG00000164128	
MAPK10	5602	ENSG00000109339	P53779
ILRUN	64771	ENSG00000196821	
ALOXE3	59344	ENSG00000179148	
HHLA2	11148	ENSG00000114455	Q9UM44
LRR1	122769	ENSG00000165501	Q96L50
ALOXE3	59344	ENSG00000179148	Q9BYJ1
SNX27	81609	ENSG00000143376	
LRR1	122769	ENSG00000165501	
GNRH1	2796	ENSG00000147437	P01148
AC117378.1		ENSG00000285625	
TTLL7	79739	ENSG00000137941	
NPY5R	4889	ENSG00000164129	Q15761
ABCC4	10257	ENSG00000125257	
BMP1	649	ENSG00000168487	
IPPK	64768	ENSG00000127080	Q9H8X2
EID1	23741	ENSG00000255302	Q9Y6B2
EID1	23741	ENSG00000255302	
IPPK	64768	ENSG00000127080	
ACTL8	81569	ENSG00000117148	Q9H568
SNX27	81609	ENSG00000143376	Q96L92
CBFA2T2	9139	ENSG00000078699	O43439
ST3GAL2	6483	ENSG00000157350	Q16842
MYH8	4626	ENSG00000133020	P13535
FKBP4	2288	ENSG00000004478	Q02790
FKBP4	2288	ENSG00000004478	
PARP2	10038	ENSG00000129484	Q9UGN5
PPID	5481	ENSG00000171497	Q08752
